STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,TweetDate,IsVisible
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-08-31 09:53,FM-15,SCT:04 19 BKN:07 42 OVC:08 80,10.00,,66,18.9,59,15.1,54,12.2,65,8,180,,29.95,3,,29.98,0.00,29.98,,,,,,,,,,0528,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/31/16 17:52,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-09-02 10:53,FM-15,BKN:07 30 OVC:08 35,10.00,,69,20.6,61,16.3,56,13.3,63,10,160,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0529,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/2/14 19:08,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-24 07:53,FM-15,SCT:04 14 OVC:08 21,10.00,,61,16.1,57,13.9,54,12.2,78,3,190,,30.08,,,30.12,0.00,30.11,,,,,,,,,,0412,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/24/14 16:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-15 06:53,FM-15,BKN:07 220,10.00,,65,18.3,57,14.0,51,10.6,61,0,000,,30.03,8,,30.06,0.00,30.06,,,,,,,,,,0432,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/15/14 16:02,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-11-11 07:53,FM-15,BKN:07 140,10.00,,53,11.7,52,11.1,51,10.6,93,5,190,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0710,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/11/16 16:17,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-11-02 07:53,FM-15,SCT:04 11,10.00,,50,10.0,48,8.6,45,7.2,83,7,130,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0654,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,11/2/14 16:06,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-06-21 19:53,FM-15,CLR:00,10.00,,62,16.7,54,12.0,46,7.8,56,5,360,,30.24,,,30.27,0.00,30.27,,,,,,,,,,0412,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/22/17 2:31,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-09-19 11:53,FM-15,SCT:04 25 SCT:04 150,10.00,,66,18.9,58,14.3,51,10.6,59,16,170,28,30.05,,,30.09,0.00,30.08,,,,,,,,,,0553,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/19/16 19:25,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-04-29 10:53,FM-15,BKN:07 100,10.00,,52,11.1,48,8.7,43,6.1,72,8,200,,30.22,,,30.25,0.00,30.25,,,,,,,,,,0456,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,4/29/17 18:53,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-12-22 07:53,FM-15,SCT:04 140 OVC:08 200,10.00,,36,2.2,35,1.5,33,0.6,89,0,000,,29.87,,,29.90,0.00,29.90,,,,,,,,,,0755,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/22/16 16:08,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-08-29 13:53,FM-15,CLR:00,10.00,,85,29.4,68,20.0,58,14.4,40,8,220,,29.81,,,29.85,0.00,29.84,,,,,,,,,,0524,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/29/17 21:52,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-03-22 14:53,FM-15,FEW:02 25 SCT:04 55 BKN:07 75,8.00,-RA:02 |RA:61 |,53,11.7,49,9.7,46,7.8,77,8,190,,30.08,,,30.11,0.01,30.11,,,,,,,,,,0606,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,3/22/16 22:32,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-29 13:53,FM-15,FEW:02 12 SCT:04 27 BKN:07 120,10.00,,50,10.0,45,7.4,40,4.4,68,13,190,21,29.69,,,29.72,0.00,29.72,,,,,,,,,,0740,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/29/16 21:33,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-06-30 16:53,FM-15,SCT:04 250,10.00,,82,27.8,65,18.1,53,11.7,37,8,310,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0416,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/1/17 1:04,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-22 12:53,FM-15,SCT:04 22 BKN:07 28,10.00,,48,8.9,44,6.6,39,3.9,71,5,220,,30.40,0,,30.43,0.00,30.43,,,,,,,,,,0703,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/22/16 21:22,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-09-09 07:53,FM-15,SCT:04 15 OVC:08 22,10.00,,59,15.0,55,12.6,51,10.6,75,6,190,,30.06,,,30.09,0.00,30.09,,,,,,,,,,0538,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/9/14 16:07,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-06-03 15:53,FM-15,FEW:02 80,10.00,,80,26.7,64,17.5,52,11.1,38,9,300,,30.16,8,,30.19,0.00,30.19,,,,,,,,,,0414,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/3/16 23:46,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-18 15:53,FM-15,SCT:04 40 BKN:07 60,10.00,,51,10.6,45,7.4,39,3.9,64,9,210,,29.44,3,,29.47,0.00,29.47,,,,,,,,,,0710,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/18/16 23:02,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-21 14:53,FM-15,SCT:04 100,10.00,,71,21.7,60,15.4,51,10.6,49,6,170,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0513,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/21/14 23:11,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-03-11 16:53,FM-15,SCT:04 40 OVC:08 50,10.00,,60,15.6,54,12.0,48,8.9,65,8,170,,29.98,,,30.01,T,30.01,,,,,,,,,,0629,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,3/12/15 1:10,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-11 13:53,FM-15,OVC:08 60,6.00,-RA:02 BR:1 |RA:61 |,51,10.6,49,9.7,48,8.9,89,6,170,,29.16,,,29.19,0.13,29.19,,,,,,,,,,0747,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/11/14 21:46,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-07-31 19:53,FM-15,CLR:00,10.00,,69,20.6,59,15.2,52,11.1,55,0,000,,30.00,,,30.03,0.00,30.03,,,,,,,,,,0448,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/1/16 3:18,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-27 09:53,FM-15,CLR:00,10.00,,54,12.2,51,10.5,48,8.9,80,0,000,,30.18,0,,30.21,0.00,30.21,,,,,,,,,,0645,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/27/17 16:41,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-19 14:53,FM-15,FEW:02 30,10.00,,77,25.0,62,16.4,50,10.0,39,9,200,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0411,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/19/14 22:30,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-04-06 14:53,FM-15,BKN:07 250,10.00,,66,18.9,53,11.6,40,4.4,39,9,310,,30.27,,,30.30,0.00,30.30,,,,,,,,,,0536,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,4/6/16 22:43,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-27 13:53,FM-15,SCT:04 55,10.00,,66,18.9,52,11.2,38,3.3,36,7,240,,30.09,,,30.12,0.00,30.12,,,,,,,,,,0420,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/27/14 22:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-06-06 13:53,FM-15,FEW:02 200,10.00,,84,28.9,65,18.3,52,11.1,33,8,320,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0413,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/6/16 21:43,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-03 07:53,FM-15,SCT:04 47 BKN:07 65 OVC:08 95,10.00,-RA:02 |RA:61 |,56,13.3,50,10.2,45,7.2,67,8,210,16,29.86,,,29.88,T,29.89,,,,,,,,,,0449,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/3/14 16:15,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-08 07:53,FM-15,SCT:04 20,10.00,,65,18.3,58,14.3,52,11.1,63,6,130,,30.08,,,30.12,0.00,30.11,,,,,,,,,,0456,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/8/14 16:04,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-03-18 07:53,FM-15,SCT:04 250,10.00,,49,9.4,39,4.1,25,-3.9,39,3,360,,30.05,,,30.09,0.00,30.08,,,,,,,,,,0614,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,3/18/16 15:46,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-23 09:53,FM-15,CLR:00,10.00,,49,9.4,42,5.8,34,1.1,56,6,020,,30.22,8,,30.25,0.00,30.25,,,,,,,,,,0701,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/23/16 16:33,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-09 13:53,FM-15,FEW:02 40 BKN:07 65,10.00,,68,20.0,56,13.4,46,7.8,45,9,290,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0412,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/9/14 22:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-01 07:53,FM-15,OVC:08 19,10.00,,59,15.0,54,12.1,49,9.4,69,5,190,,30.09,,,30.12,0.00,30.12,,,,,,,,,,0416,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/1/14 16:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-09-27 14:53,FM-15,CLR:00,10.00,,76,24.4,63,17.2,54,12.2,47,8,310,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0603,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,9/27/17 22:41,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-10-18 11:53,FM-15,FEW:02 35 BKN:07 46 OVC:08 85,9.00,-RA:02 |RA:61 |,55,12.8,54,12.2,53,11.7,93,17,150,,29.70,,,29.73,0.04,29.73,,,,,,,,,,0632,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/18/17 19:36,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-10-18 10:53,FM-15,BKN:07 22 OVC:08 29,10.00,,62,16.7,59,15.1,57,13.9,84,8,170,,29.93,,,29.96,0.01,29.96,,,,,,,,,,0632,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/18/14 19:03,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2018-01-03 16:53,FM-15,CLR:00,10.00,,44,6.7,41,5.0,37,2.8,76,5,320,,30.06,,,30.09,0.00,30.09,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/4/18 0:37,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-06-26 12:53,FM-15,FEW:02 70,10.00,,74,23.3,64,17.7,57,13.9,56,8,300,,30.13,8,,30.16,0.00,30.16,,,,,,,,,,0414,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/26/16 21:31,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-01-22 13:53,FM-15,BKN:07 19 BKN:07 32,10.00,,56,13.3,50,10.2,45,7.2,67,13,180,,29.87,,,29.90,T,29.90,,,,,,,,,,0747,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,1/22/16 21:54,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-06 15:53,FM-15,SCT:04 40 BKN:07 90,10.00,,63,17.2,53,11.8,44,6.7,50,9,260,,29.97,8,,30.00,0.00,30.00,,,,,,,,,,0445,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/7/14 0:36,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2015-02-23 09:53,FM-15,FEW:02 200,10.00,,46,7.8,40,4.7,33,0.6,61,0,000,,30.41,1,,30.44,0.00,30.44,,,,,,,,,,0701,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/23/15 17:47,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-05 14:53,FM-15,OVC:08 65,10.00,,73,22.8,60,15.3,49,9.4,43,5,350,,30.11,,,30.14,T,30.14,,,,,,,,,,0418,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/5/14 22:57,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-12-31 09:53,FM-15,SCT:04 7 BKN:07 22 OVC:08 40,10.00,,32,0.0,31,-0.4,30,-1.1,92,9,140,,30.10,6,,30.13,0.00,30.13,,,,,,,,,,0757,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/31/16 17:32,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-01 14:53,FM-15,SCT:04 250,10.00,,41,5.0,34,1.1,22,-5.6,47,0,000,,30.13,,,30.17,0.00,30.16,,,,,,,,,,0736,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/1/14 22:39,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-23 11:53,FM-15,FEW:02 120 BKN:07 230,10.00,,77,25.0,61,16.1,49,9.4,37,5,290,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0412,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/23/14 19:50,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-06-24 08:53,FM-15,CLR:00,10.00,,75,23.9,62,16.5,52,11.1,45,9,340,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0412,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/24/17 16:43,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-30 16:53,FM-15,CLR:00,10.00,,76,24.4,62,16.4,51,10.6,42,8,320,,30.05,,,30.08,0.00,30.08,,,,,,,,,,0416,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/1/14 1:10,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-08-19 16:53,FM-15,SCT:04 200,10.00,,75,23.9,62,16.5,52,11.1,45,6,290,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0512,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/20/17 0:41,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-02-12 10:56,FM-16,FEW:02 4 BKN:07 41 BKN:07 70,10.00,,55,12.8,54,12.5,54,12.2,96,9,170,,30.06,,,,T,30.09,,,,,,,,,,0720,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/12/16 19:23,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-06-02 14:53,FM-15,FEW:02 40,10.00,,76,24.4,63,17.2,54,12.2,47,0,000,,29.84,,,29.87,0.00,29.87,,,,,,,,,,0415,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,6/2/14 23:04,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-05-10 09:53,FM-15,CLR:00,10.00,,63,17.2,54,12.3,46,7.8,54,5,310,,30.23,8,,30.26,0.00,30.26,,,,,,,,,,0437,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/10/16 18:10,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-07-16 13:53,FM-15,CLR:00,10.00,,85,29.4,67,19.2,55,12.8,36,8,300,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0428,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/16/14 22:05,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-02-23 09:53,FM-15,SCT:04 17 OVC:08 24,10.00,,39,3.9,38,3.2,36,2.2,89,3,080,,30.25,1,,30.28,0.00,30.28,,,,,,,,,,0701,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,2/23/17 18:19,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-12-29 15:53,FM-15,CLR:00,10.00,,44,6.7,36,2.2,23,-5.0,43,7,350,,30.49,3,,30.52,0.00,30.52,,,,,,,,,,0757,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,12/30/14 0:16,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-08-25 11:53,FM-15,CLR:00,10.00,,78,25.6,64,17.9,55,12.8,45,7,310,,29.97,,,30.01,0.00,30.00,,,,,,,,,,0518,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/25/14 19:15,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-10-12 11:53,FM-15,SCT:04 20 BKN:07 32,10.00,,64,17.8,58,14.4,53,11.7,68,7,170,,30.19,,,30.22,0.00,30.22,,,,,,,,,,0623,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/12/14 19:37,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-05-23 11:00,FM-16,SCT:04 12 BKN:07 60 BKN:07 70,10.00,,63,17.0,60,15.3,57,14.0,83,9,160,,30.03,,,,T,30.06,,,,,,,,,,0423,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,5/23/14 19:05,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2014-10-02 13:53,FM-15,FEW:02 30 SCT:04 120,10.00,,67,19.4,55,12.7,44,6.7,44,8,300,,30.25,,,30.28,0.00,30.28,,,,,,,,,,0609,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,10/2/14 21:45,False
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2017-07-31 20:53,FM-15,CLR:00,10.00,,75,23.9,64,17.6,56,13.3,52,0,000,,30.12,,,30.15,0.00,30.15,,,,,,,,,,0447,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,8/1/17 4:33,True
WBAN:24234,SEATTLE BOEING FIELD WA US,6.1,47.53028,-122.30083,2016-07-24 08:53,FM-15,CLR:00,10.00,,67,19.4,60,15.3,54,12.2,63,7,300,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0438,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,,7/24/16 17:15,True
